fname,date,group_number,lat_max,lat_mean,lat_min,long_max,long_mean,long_min,area,nspots,ncores,nspots_with_cores,tilt,complexity,B0,L0
201403020911_65,2014-03-02 09:11:00,65,-11.258089206844888,-13.54110072287523,-18.11631251652002,117.85204281898669,108.6800720875614,105.90252410918457,337.33340720020834,7,10,6,27.3554270740927,284,-7.2,114.3
201403020911_62,2014-03-02 09:11:00,62,8.482143772475071,8.241256947348608,7.993810081835423,134.19882655545484,133.23388718757423,131.16549616075977,12.467398730473626,2,0,0,2.432768716341116,38,-7.2,114.3
201403020911_70,2014-03-02 09:11:00,70,17.614513747660578,16.269890075834866,14.602921189740336,105.13391179545334,102.32880884727379,97.5519607823965,136.3717773842895,9,8,6,4.998203705964435,166,-7.2,114.3
201403020911_68,2014-03-02 09:11:00,68,-21.29195977751861,-24.53191843750482,-27.31024528117705,97.8748750982958,92.2756749948798,85.94846583849665,597.6758520846245,7,11,6,-29.989067428418483,269,-7.2,114.3
201403020911_61,2014-03-02 09:11:00,61,0.08455727546938807,-1.3826062359657123,-2.7187797139359864,155.40885355332915,154.1344813482603,151.83932381137288,150.5832152310026,4,4,4,5.8169856844184125,112,-7.2,114.3
201403020911_63,2014-03-02 09:11:00,63,-6.8549650842789545,-7.469087482955635,-8.076487187132539,153.90750687416144,153.23248198508517,152.6392727767587,52.150657779460964,1,1,1,-19.16964272955697,75,-7.2,114.3
201403020911_66,2014-03-02 09:11:00,66,-18.587044841522733,-18.96192330454695,-19.316452019641048,141.94901237964154,141.58127496928714,141.2103200033026,18.081389085241607,1,1,1,-12.221199244898367,52,-7.2,114.3
201403030517_63,2014-03-03 05:17:00,63,-6.345187133557904,-6.968253792760673,-7.593556009570918,154.30652565859276,153.505328409019,152.33075697332197,65.84347230942541,2,1,1,-8.655454694585536,122,-7.2,103.3
201403030517_66,2014-03-03 05:17:00,66,-18.364794010369327,-18.58203830932286,-18.824958917632312,141.93833850501014,141.69974418893653,141.4633423504505,8.411023848438553,1,1,1,-22.932100437589785,14,-7.2,103.3
201403030517_70,2014-03-03 05:17:00,70,17.42599536961317,16.51020541010412,14.761819270115788,104.85164930326715,102.727613162328,97.59726083236224,71.81718459679017,5,2,2,-5.113335861762373,130,-7.2,103.3
201403030517_65,2014-03-03 05:17:00,65,-11.218377319040401,-13.659994169705213,-19.325690866209413,118.10321083613606,108.27582829519072,105.63504803431498,326.90906562454984,9,14,8,28.97890209841277,284,-7.2,103.3
201403030517_72,2014-03-03 05:17:00,72,13.911303576444578,13.106728167177408,12.384337891700762,52.88931742506215,50.50321232530766,46.98278999444098,97.19391744987524,6,7,5,-5.8821582609279535,106,-7.2,103.3
201403030517_61,2014-03-03 05:17:00,61,0.006478288289399906,-1.4376561350681465,-2.3087965694239045,155.19449423548687,153.95646943727962,150.2017399670219,126.32290147054705,4,3,3,9.79687580837252,88,-7.2,103.3
201403030517_68,2014-03-03 05:17:00,68,-21.327762463034986,-24.940707423340275,-28.39206360285689,96.94089631979321,91.11849575532028,85.1735654779223,587.8907608140263,11,19,10,-27.497567239608106,284,-7.2,103.3
201403030517_62,2014-03-03 05:17:00,62,8.878152917892892,7.739551152368437,6.1570531053067645,137.13144048635587,133.77455337294313,128.37451366980696,160.64655705903974,4,11,4,-4.605773934151213,154,-7.2,103.3
201403041004_72,2014-03-04 10:04:00,72,15.822999314519775,13.84225642880506,13.067379534678402,52.82292527233156,49.41011782840435,46.76156799191264,117.32930594781492,4,5,3,-8.650293678582353,99,-7.2,87.5
201403041004_70,2014-03-04 10:04:00,70,17.239993497633552,16.868452898846005,16.429877956015126,103.44379619178044,101.54834915060108,99.49230688864252,31.94356248654352,3,3,3,4.201876603760848,72,-7.2,87.5
201403041004_68,2014-03-04 10:04:00,68,-21.112419135833285,-25.285092187993627,-28.790505659982784,96.89525783813707,90.20278676785676,85.09973212816111,412.75200832837663,11,15,9,-24.535614916540503,284,-7.2,87.5
201403041004_62,2014-03-04 10:04:00,62,8.657722772336797,7.867769739784308,7.062268138845817,138.49817224970946,134.68288300976894,132.20063665255304,58.26966231487346,2,3,2,16.73092618140245,63,-7.2,87.5
201403041004_65,2014-03-04 10:04:00,65,-11.032565024499434,-13.03896408714982,-17.384921743138918,117.08399568072626,107.5446375242875,105.53344964894066,288.190083916591,6,7,4,31.594104362367073,284,-7.2,87.5
201403050753_72,2014-03-05 07:53:00,72,15.839907510324707,13.915104762053124,12.4500583175065,53.06786623664266,49.27570142949829,45.88128896525608,117.79314969782423,11,12,7,4.0012534220971085,129,-7.2,75.5
201403050753_70,2014-03-05 07:53:00,70,18.721341700868823,16.644374485143732,15.344808364439904,102.67259005529743,100.63049749704945,99.01570780098083,42.18382772064381,6,3,3,16.706996206272162,114,-7.2,75.5
201403050753_65,2014-03-05 07:53:00,65,-11.04029943810958,-12.767956325868735,-18.282362823199943,114.50422122513058,107.39245710914831,105.5496442850378,255.32929713299458,7,5,5,40.87942515935824,284,-7.2,75.5
201403050753_75,2014-03-05 07:53:00,75,-16.742504214834486,-17.361716542112337,-17.858286966576888,46.475665558274486,44.520353337735656,42.70487067029753,36.6450806185027,3,4,3,-16.36459834052655,91,-7.2,75.5
201403060449_70,2014-03-06 04:49:00,70,18.728376382750078,17.57865080790338,16.675137493443682,99.41407708356328,99.06367563842831,98.686378825258,11.560205253409398,2,2,2,52.656144566162176,41,-7.2,64.0
201403060449_65,2014-03-06 04:49:00,65,-11.103851595033095,-12.583825394670244,-16.61457351984271,114.43199964723429,107.65877329638916,105.74519174059296,266.56445497307607,6,8,6,12.65142801304334,284,-7.2,64.0
201403060449_75,2014-03-06 04:49:00,75,-15.792518726679145,-16.806361686305404,-17.548817023437127,47.52880916971422,44.77747730188953,42.16489665494975,66.24464716546714,7,5,5,-3.617203197253169,111,-7.2,64.0
201403060449_78,2014-03-06 04:49:00,78,19.54173365177213,19.168216094628985,18.74774116426571,91.28198402056648,90.34490839985114,88.30497354260321,15.576931895731995,3,1,1,12.103067116054632,70,-7.2,64.0
201403060449_76,2014-03-06 04:49:00,76,-9.928794493940297,-10.21564217939406,-10.563700152127536,12.669423264875116,12.126450805740586,11.570460850555172,24.062339951103482,1,1,1,-0.8658319868816879,67,-7.2,64.0
201403060449_68,2014-03-06 04:49:00,68,-21.097742294434507,-25.136830521180467,-28.21428473084188,97.83572722797085,89.17907338241406,84.18753507167938,225.337703335504,12,7,6,-19.151603226634226,284,-7.2,64.0
201403060449_72,2014-03-06 04:49:00,72,14.976730286446795,14.066586340261955,13.003636716497724,52.57925923868354,48.76600694261641,46.00797041187664,50.32770715083439,7,6,5,4.094267888964576,123,-7.2,64.0
201403070534_75,2014-03-07 05:34:00,75,-16.261190237434594,-16.729208020045586,-17.065948137308435,47.740638276536465,43.53853553527757,42.212570258419035,19.53977581139472,3,5,3,1.091800229194077,132,-7.2,50.5
201403070534_65,2014-03-07 05:34:00,65,-11.290456567053758,-12.874837090562224,-18.393696642583144,116.60105414148363,108.41212670747377,105.82879423950656,240.79629336850655,5,4,4,45.68477647693807,284,-7.2,50.5
201403070534_78,2014-03-07 05:34:00,78,20.38061442661741,19.67010556822123,18.835407526215388,92.64280435984926,89.91824951370985,87.09654149554748,19.99818397721432,2,2,2,19.47720992849829,82,-7.2,50.5
201403070534_72,2014-03-07 05:34:00,72,15.137332384656045,13.67627063878547,11.833603381159715,53.70213160258087,50.444630401316516,46.032772152400405,150.64341153822167,7,12,5,7.325947624385912,163,-7.2,50.5
201403070534_79,2014-03-07 05:34:00,79,-14.801332376445485,-14.971051275590751,-15.137693579937668,92.82417103380527,92.54255602588393,92.28363338966408,6.905710364628402,1,1,1,-5.870874942898007,51,-7.2,50.5
201403070534_68,2014-03-07 05:34:00,68,-22.646147575674693,-26.037004994925947,-27.295114874719506,94.7595913234222,85.63625123330173,83.66050661412366,102.17655997711763,2,2,1,-16.919620078127046,199,-7.2,50.5
201403070534_76,2014-03-07 05:34:00,76,-9.871844424332386,-10.967771478731377,-12.500050536745668,13.906408840379536,11.570995809928405,8.965956710773913,86.85906796245888,4,7,4,-36.28797769034182,101,-7.2,50.5
201403070534_70,2014-03-07 05:34:00,70,16.488171562328393,16.38873838686414,16.25088958621259,99.23971538928828,99.0433932760918,98.84930426577522,3.932565913946477,1,0,0,13.973522333141213,19,-7.2,50.5
201403080710_75,2014-03-08 07:10:00,75,-15.59811762590344,-15.751524202445244,-15.909443073897862,46.34029706853678,46.237530089973575,46.09608594715914,3.54172708406604,1,0,0,19.402770632272905,19,-7.2,36.4
201403080710_68,2014-03-08 07:10:00,68,-26.04831557467821,-26.542090723610702,-27.091193018138362,84.91984820887484,84.05390739610858,83.23401898952865,53.117506280722395,1,3,1,-19.122927221722684,85,-7.2,36.4
201403080710_72,2014-03-08 07:10:00,72,16.2157176710312,14.336942792248061,12.802638814003409,54.040475237246504,49.87262241886432,45.59213033133784,143.4008969515055,12,10,7,11.485006170590065,195,-7.2,36.4
201403080710_76,2014-03-08 07:10:00,76,-9.772754813239091,-10.837090456740867,-12.60143364060801,15.856173943164187,13.106014894604465,9.348020241359963,55.90390451625653,5,6,5,-25.92709481799169,117,-7.2,36.4
201403080710_78,2014-03-08 07:10:00,78,19.439389321700688,18.911343845441703,18.22195825850272,94.42843899567964,92.93173277034585,90.77749690687638,20.63149279441456,2,2,2,-12.622589211705018,70,-7.2,36.4
201403090509_76,2014-03-09 05:09:00,76,-8.685259377393413,-10.99146668780959,-12.669668548794224,17.413578453886256,13.34919721486427,9.941425980067956,54.67887858485042,6,5,5,-24.82373305340857,172,-7.2,24.3
201403090509_68,2014-03-09 05:09:00,68,-26.26508534747517,-26.43806035765673,-26.63550584370557,84.67011347596106,84.3685552617363,84.0296781709103,8.815478030378861,1,1,1,1.7385352682162902,38,-7.2,24.3
201403090509_72,2014-03-09 05:09:00,72,16.193825369758624,14.542343695307865,13.014162779082026,55.424457057883615,49.50634127212681,45.859325209838886,162.62840906150228,9,12,8,14.464114135851155,210,-7.2,24.3
201403090509_80,2014-03-09 05:09:00,80,-17.00883510999928,-18.174887180071934,-19.51047823688767,326.5968988855596,323.1137868415373,319.31601056345767,96.93043417696282,6,6,5,-32.27192225048501,116,-7.2,24.3
201403100657_72,2014-03-10 06:57:00,72,16.324816106624688,14.675672669019844,12.634081152926367,56.43598071847751,49.454474493476,45.05876913771757,282.6277483551356,12,10,8,17.239666279118175,171,-7.2,10.2
201403100657_81,2014-03-10 06:57:00,81,6.383143463850184,5.873243430451528,5.108423629607974,13.734123117669963,11.258353758853852,9.625029953288047,32.06925302733653,3,2,2,-5.106692666472208,79,-7.2,10.2
201403100657_80,2014-03-10 06:57:00,80,-17.179261234280805,-18.35442493639258,-20.025321883743672,328.24959878847994,322.82397654760837,318.66722878384206,327.4750589041075,6,14,4,-22.1165778422353,150,-7.2,10.2
201403110514_81,2014-03-11 05:14:00,81,7.14821128712475,6.421442876554887,5.4064658112684345,15.177449183749445,11.838768793307693,8.864417367574903,68.57388462504221,6,5,4,6.855580753577462,122,-7.2,357.9
201403110514_76,2014-03-11 05:14:00,76,-11.480512002616171,-11.759432870388205,-12.021940644472597,11.180626835390854,10.822243930741827,10.501380957363722,9.627634049780662,1,0,0,-22.350656185498682,81,-7.2,357.9
201403110514_80,2014-03-11 05:14:00,80,-16.625836545726074,-18.640763586585823,-21.36029700319045,329.17920684384745,322.9968382860966,317.5229302322992,577.2521193170788,8,24,7,-19.343749811688028,244,-7.2,357.9
201403110514_72,2014-03-11 05:14:00,72,16.535489793097547,14.150838692922433,12.251079196555278,57.677609379052626,51.80985789749561,44.976786016939116,510.9481954279406,11,14,6,24.577237385715016,230,-7.2,357.9
201403121200_81,2014-03-12 12:00:00,81,7.228977824636103,5.444956258457114,3.186967018741812,16.320314203839928,11.564672451454545,8.475510131222563,296.3423308164862,10,10,8,22.544129804974126,175,-7.2,341.0
201403121200_82,2014-03-12 12:00:00,82,-9.082711436224864,-9.26278612174477,-9.45223145330664,297.82634173171834,297.6095560171965,297.4035957008578,6.128505114010582,1,1,1,24.502953640094805,23,-7.2,341.0
201403121200_80,2014-03-12 12:00:00,80,-16.5529056366658,-18.709878899211162,-21.775787079812567,330.40181034727385,324.06470685199645,317.4815087815768,636.6047857714807,7,13,6,-13.28014384969492,284,-7.2,341.0
201403130532_76,2014-03-13 05:32:00,76,-9.096626429751122,-9.676926462422232,-9.961578848471706,24.07940633955235,22.54842798235785,20.774808844622267,18.47460763440052,3,2,2,-0.2588483040212728,70,-7.2,331.4
201403130532_81,2014-03-13 05:32:00,81,7.522547617377371,5.469692812963535,3.2364711573157297,16.680443766158366,11.353843728214269,8.405105146452001,313.3842931865978,6,14,5,24.294111134203373,222,-7.2,331.4
201403140701_83,2014-03-14 07:01:00,83,13.608506239461036,12.052437539654953,9.534300759356038,264.69028294969263,261.45433113473746,242.93433123968154,366.57270588423967,2,2,2,-26.05758465160563,284,-7.2,317.4
201403140701_81,2014-03-14 07:01:00,81,7.098093373434226,5.7512690801962005,4.3623364210132,16.982874808071585,10.825573528473775,8.71967899977318,290.781930921311,3,7,3,22.51162154497601,117,-7.2,317.4
201403140701_84,2014-03-14 07:01:00,84,12.151986567560925,11.230780897400614,9.996385475480011,11.81426032397178,9.932568644056923,7.239454392947778,99.1389642177455,3,6,2,-14.949931505732255,106,-7.2,317.4
201403140701_77,2014-03-14 07:01:00,77,-7.707593130432179,-9.23633807565577,-10.06091860951781,1.8986146768237404,0.7405215140955487,0.02733709729261591,13.817825585002133,2,1,1,-55.58594414416604,41,-7.2,317.4
201403150602_80,2014-03-15 06:02:00,80,-16.278781325733956,-18.388465130228255,-21.438421285704504,330.97161632060465,325.0706452481224,317.76379119886434,444.66864807249283,15,20,11,-11.266287622875355,284,-7.2,304.8
201403150602_77,2014-03-15 06:02:00,77,-9.508638250621093,-9.792878234577387,-10.044982799373534,0.6626294841807976,0.4212013483317838,0.20971806742807075,10.517726446348744,1,1,1,-11.813269560866908,35,-7.2,304.8
201403150602_85,2014-03-15 06:02:00,85,12.757762741559384,12.500954875391706,12.239820870803454,283.0128301435198,282.8862281602012,282.75642473732466,4.851571576664126,1,0,0,12.593329956103116,30,-7.2,304.8
201403160610_80,2014-03-16 06:10:00,80,-16.003735970433098,-17.910582636030696,-21.1512595318158,330.794792326457,326.00770655674944,317.94671470280036,380.7260007806542,15,13,9,-12.057842403851295,252,-7.1,291.5
201403160610_85,2014-03-16 06:10:00,85,14.086308736271322,13.080939226472536,12.340281030124777,284.97129597766946,283.3236506467517,281.4564235520816,20.26865332292904,3,2,2,21.89095854880212,60,-7.1,291.5
201403160610_87,2014-03-16 06:10:00,87,-14.944754629882006,-15.242681592808031,-15.484025402640047,233.49061796625242,231.8277069985056,230.39869468155246,17.962967574258922,2,1,1,-8.295001667401706,30,-7.1,291.5
201403160610_82,2014-03-16 06:10:00,82,-7.5464424885786014,-9.162138238242207,-11.851490774529665,298.3938989869222,298.0252258573925,297.5063301348493,14.897828544750256,3,0,0,76.78417288128564,163,-7.1,291.5
201403170514_87,2014-03-17 05:14:00,87,-9.488663517711544,-9.682864170542592,-9.920812240468704,236.31453933268432,235.22735716992267,232.94307106187102,14.551856287874331,2,1,1,-5.45077801732716,31,-7.1,278.8
201403170514_80,2014-03-17 05:14:00,80,-15.76981514853707,-18.16393867932409,-21.390543136956765,330.6236284439585,324.52049039743594,316.5838361870993,390.9535362721245,11,15,9,-16.396658004489527,284,-7.1,278.8
201403170514_85,2014-03-17 05:14:00,85,14.609295335530454,13.208426784709554,12.297328880855556,285.98729883387415,284.32373723626887,281.34238054015486,29.19336628596525,3,3,2,23.0004628941051,102,-7.1,278.8
201403170514_86,2014-03-17 05:14:00,86,-10.758153424971717,-11.148875216860652,-11.536740318158204,222.4230400053125,221.874740785333,221.2678409654633,28.57291038568781,1,1,1,-17.443129710442687,54,-7.1,278.8
201403170514_82,2014-03-17 05:14:00,82,-10.151232384735943,-10.858143371952925,-11.766962020359372,297.5567203674832,294.866905553465,293.54323979898936,30.434245702011214,3,2,2,5.407035500933393,78,-7.1,278.8
201403170514_88,2014-03-17 05:14:00,88,-7.612086412042317,-7.831321393549665,-8.04304820168899,257.576653755582,257.3462626950498,257.13394805188847,7.153504883814878,1,1,1,-19.691330495385152,16,-7.1,278.8
201403180706_80,2014-03-18 07:06:00,80,-15.833771937713255,-17.752083270092065,-21.1991308481792,330.64140939565016,325.2074839364604,317.09646565973765,175.80423664626534,7,6,6,-17.14782433414191,213,-7.1,264.6
201403180706_82,2014-03-18 07:06:00,82,-8.27013848417659,-10.93146165804608,-12.160805562242865,298.1999730691751,295.83531157658376,293.56943858473784,81.27720743720049,7,6,5,-6.802633204420321,146,-7.1,264.6
201403180706_90,2014-03-18 07:06:00,90,-7.0253695107165095,-7.1700842111737195,-7.3793545305984605,275.339700161503,275.1060911118703,274.88787348401,6.396142422453827,1,1,1,3.7456773356072617,27,-7.1,264.6
201403180706_86,2014-03-18 07:06:00,86,-11.09718320603775,-11.31681133445637,-11.554624962969994,222.13733224461555,221.74260366001567,221.32120859428304,13.7457736985878,1,1,1,-2.4136842658100592,52,-7.1,264.6
201403180706_87,2014-03-18 07:06:00,87,-15.23129597989554,-15.357401719753787,-15.489332773852885,231.86242537552727,231.68231059265702,231.4627253619763,4.042403930971503,1,0,0,-17.301671848413,38,-7.1,264.6
201403190447_86,2014-03-19 04:47:00,86,-10.975318859361453,-11.212768500706275,-11.472110232343788,221.990279076552,221.7504848409877,221.49684781655688,8.976289766542749,1,1,1,20.782467703330106,38,-7.1,252.7
201403190447_90,2014-03-19 04:47:00,90,-6.582452538435973,-7.399020159033227,-8.494774013782774,280.50319226740004,277.9234789525852,274.58305299854266,104.2217634318485,3,4,2,4.084000989684353,102,-7.1,252.7
201403190447_91,2014-03-19 04:47:00,91,-9.225545691308486,-9.532212940166524,-9.910075453799776,193.61633592078164,193.1838653039664,192.83578159124338,18.90862867522343,1,2,1,11.354689797422935,44,-7.1,252.7
201403190447_89,2014-03-19 04:47:00,89,-13.488329343656128,-14.963114841112613,-17.00970555083358,206.0207118567777,202.10094485520509,196.0150939625961,214.21138833987487,6,4,3,-12.573996649347519,171,-7.1,252.7
201403190447_87,2014-03-19 04:47:00,87,-9.036866000386569,-9.851724533177405,-10.579044476068699,236.52531022033835,235.17316234784332,233.17584475578187,45.7644489805616,3,2,2,-12.891492469787352,69,-7.1,252.7
201403190447_82,2014-03-19 04:47:00,82,-9.674938602268744,-10.831131870458002,-11.95268654849414,298.61867279371035,295.59713148147654,293.2155127480985,121.1722464733513,2,6,2,-7.595268874167182,68,-7.1,252.7
201403210507_87,2014-03-21 05:07:00,87,-9.38149375619764,-9.99362206684774,-11.122531952848988,238.0837268857259,234.87944967995327,232.19925934439945,77.9199813127322,7,6,5,-1.6582799555713343,112,-7.0,226.2
201403210507_92,2014-03-21 05:07:00,92,14.625996671358669,13.872536475575993,13.134584811180439,187.18409583463242,186.5138505021752,185.69346235377486,72.63197600902265,1,1,1,-16.940881685590018,85,-7.0,226.2
201403210507_86,2014-03-21 05:07:00,86,-10.85194975112801,-11.030547665916329,-11.206993884774821,228.60097750881062,228.4656790754473,228.3307644784949,3.8797663521010186,1,0,0,-25.88995540310925,41,-7.0,226.2
201403210507_89,2014-03-21 05:07:00,89,-13.935510505617607,-15.025578729095988,-16.18158479052564,206.49035780646363,201.8076331120297,198.13988412049787,228.5807960547117,3,6,2,2.491422734829772,148,-7.0,226.2
201403210507_83,2014-03-21 05:07:00,83,13.337718251814096,11.94098471538372,10.613745873447874,264.00583045691576,262.6164324688914,261.28502522930575,262.39000393808504,1,1,1,16.535456563105726,89,-7.0,226.2
201403210507_93,2014-03-21 05:07:00,93,-9.893150900620276,-13.604686382577178,-15.50907124475378,170.92286470060762,168.70725789956532,163.20622056601925,231.860153655014,4,3,2,45.556674081649504,156,-7.0,226.2
201403210507_90,2014-03-21 05:07:00,90,-5.124420637995623,-7.601401451689101,-9.529370295190176,284.42268089874904,280.2094151955386,275.59957557380017,411.2489327390495,2,8,2,28.71708745896301,247,-7.0,226.2
201403220543_96,2014-03-22 05:43:00,96,-28.29502820277009,-28.758834385176463,-29.25623965561205,196.4389722306082,196.0103310143581,195.5819191152444,26.21297319484836,1,3,1,17.738014968071056,83,-7.0,212.7
201403220543_87,2014-03-22 05:43:00,87,-9.57872956879723,-13.295350341315913,-16.180478629576424,239.6021905284826,232.67674425634965,229.4972138823786,166.94681392582277,4,7,4,-25.935460901354322,284,-7.0,212.7
201403220543_83,2014-03-22 05:43:00,83,13.09365485365068,11.77735763454452,10.453677040859807,264.2431794489309,262.83905977824907,261.3552164173777,276.35431627784016,1,1,1,22.546715979455232,60,-7.0,212.7
201403220543_93,2014-03-22 05:43:00,93,-9.753912363124778,-13.600039192276272,-15.218513632183486,171.63241223062755,169.492038404683,162.9113891616351,252.24568806428792,7,4,3,26.686280122865004,204,-7.0,212.7
201403220543_94,2014-03-22 05:43:00,94,-1.2532891249411564,-1.437039930155532,-1.6665966573516942,157.75162586241427,157.54707483578696,157.358269508433,7.595314129298883,1,0,0,-15.670632784887724,10,-7.0,212.7
201403220543_95,2014-03-22 05:43:00,95,-9.690314717634086,-9.85551746455254,-10.011761103491391,255.14286619449868,254.96379103764832,254.8229313805992,4.693486611033539,1,1,1,3.798567416668735e-15,23,-7.0,212.7
201403220543_92,2014-03-22 05:43:00,92,14.967983869624806,14.11907376734227,13.44582149930134,187.36608792556373,186.63698240488984,185.9632179248367,59.70889425830858,1,1,1,-4.982117634396807,96,-7.0,212.7
201403220543_89,2014-03-22 05:43:00,89,-13.46893283078975,-15.19316891015167,-16.823568898988007,205.4746318575567,201.8892674405701,197.95825294172093,297.0503949800194,9,14,8,-3.299243740885476,163,-7.0,212.7
201403230442_89,2014-03-23 04:42:00,89,-13.085655478107768,-14.923177795652261,-16.887533749358305,206.18733511905805,202.3171733681133,198.33206408895802,313.44106012649837,9,20,8,-5.6645213865620665,169,-6.9,200.0
201403230442_86,2014-03-23 04:42:00,86,-11.176307533734636,-11.43115958860541,-11.631202877112255,222.29170878265128,222.0488378895674,221.7700624693521,8.776049783752066,1,1,1,-18.142396324635783,52,-6.9,200.0
201403230442_92,2014-03-23 04:42:00,92,15.672216070698022,14.170312194290974,13.531589896515706,187.18943081688442,186.6034083570225,186.02124688326649,51.47156194563024,2,1,1,4.9939744700974105,76,-6.9,200.0
201403230442_93,2014-03-23 04:42:00,93,-10.975983263788452,-13.775286867236545,-15.41539858625311,172.02350509124332,170.04636007578364,165.4331498578589,264.79674118954813,4,4,3,27.615377144610033,168,-6.9,200.0
201403230442_94,2014-03-23 04:42:00,94,-1.2344605374716373,-1.3809165837629207,-1.5445871925565504,157.6482620134161,157.46680339808316,157.28558234524547,4.631140707738201,1,0,0,-21.502360945423344,18,-6.9,200.0
201403230442_97,2014-03-23 04:42:00,97,11.151830174086557,10.22858072593311,9.147313193775188,144.97759291028598,143.06208802046416,138.29231229467493,139.57919666798784,7,6,4,-12.251552545926506,87,-6.9,200.0
201403230442_87,2014-03-23 04:42:00,87,-5.282855944359201,-12.913116034230404,-15.588935435941488,240.5816128748632,232.5940911383676,228.26784697917117,187.32481770402333,7,8,7,-35.23194003203629,284,-6.9,200.0
201403230442_96,2014-03-23 04:42:00,96,-27.460306213640266,-27.62449943851965,-27.74364407625165,196.74918016467288,196.62764390510551,196.4938265325444,3.337288912662701,1,0,0,-21.03751102542182,24,-6.9,200.0
201403240456_96,2014-03-24 04:56:00,96,-26.83654850095224,-27.003883173851857,-27.16966851598217,198.09094702007408,197.90698339613712,197.73356792774453,4.097353499500759,1,1,1,-8.637131415070751,33,-6.9,186.7
201403240456_98,2014-03-24 04:56:00,98,4.159034661616273,3.4363252965419666,2.3194724127554625,137.4773919430762,136.73256240911968,136.14742201588987,18.57982987930079,2,3,2,-67.50922423697818,84,-6.9,186.7
201403240456_93,2014-03-24 04:56:00,93,-11.004461175276557,-13.72663013707412,-16.511437308214248,172.4032977176169,169.53955583115984,162.24764068301678,356.67888619095305,12,11,9,14.784244776758351,247,-6.9,186.7
201403240456_97,2014-03-24 04:56:00,97,12.029470086812566,10.735916360449993,9.545573307641265,145.88508616480746,142.98800459364753,138.14025072961994,165.31976523814345,3,5,3,6.853232703316397,101,-6.9,186.7
201403240456_87,2014-03-24 04:56:00,87,-13.178525733100116,-14.237624514099464,-15.232523990157382,232.53173001236198,231.81815687058213,230.94168625145767,97.50361564352082,1,2,1,-8.422395825299304,73,-6.9,186.7
201403240456_92,2014-03-24 04:56:00,92,17.09593475265597,14.907752172491488,13.93672966205283,189.30505175279387,187.3481861955888,186.44526508576146,26.16395860558453,2,1,1,-46.451572609985334,71,-6.9,186.7
201403240456_89,2014-03-24 04:56:00,89,-12.473441401027527,-14.240140924293074,-16.211435479559174,207.43663712943862,203.1106856576076,198.35608004203567,390.2771199693019,10,18,9,-2.6041298260922736,186,-6.9,186.7
201403250420_93,2014-03-25 04:20:00,93,-10.1342974434049,-13.679928754493682,-16.711246087282902,172.8137300793621,169.52012093179368,161.81740827206272,404.94724264558516,14,17,9,14.514126048111875,284,-6.9,173.9
201403250420_94,2014-03-25 04:20:00,94,-2.2211884745598085,-2.465566519980547,-2.7594218832133453,159.11651298437113,158.89173203405926,158.70932708387934,5.784126832784676,1,0,0,49.252314083264245,40,-6.9,173.9
201403250420_92,2014-03-25 04:20:00,92,14.307096185782365,14.064867184360185,13.826135072114544,187.2237276701487,186.9370068939843,186.61814746858659,10.810222102982316,1,2,1,-1.2210856778112096,33,-6.9,173.9
201403250420_97,2014-03-25 04:20:00,97,11.759836164268824,10.416540524659442,9.237155818425038,146.66887589978884,143.24550230730378,137.96869078938363,203.86762155089363,8,8,5,0.7566081091375916,166,-6.9,173.9
201403250420_96,2014-03-25 04:20:00,96,-26.532496249173544,-26.65363492798445,-26.781408704160036,199.19931306439983,198.9869439986556,198.73475111103016,4.741143158356046,1,0,0,-2.855925269171148,19,-6.9,173.9
201403250420_87,2014-03-25 04:20:00,87,-13.0548042014356,-14.03987843962276,-15.255723203611145,232.90647764873782,232.15627340388846,231.29972816736728,90.84255018068157,1,2,1,-41.563175426841454,81,-6.9,173.9
201403250420_89,2014-03-25 04:20:00,89,-12.538902798892064,-14.251218890459375,-18.694481633548147,207.9145204484887,202.64027933943882,197.9394218937872,342.7614680565128,15,11,5,-2.3866353951877244,232,-6.9,173.9
201403250420_98,2014-03-25 04:20:00,98,3.958016059807088,2.984706086203448,1.906727815441421,139.99884009078397,137.5249577776684,134.65552693639205,33.41286293947033,3,4,3,-22.430726780277944,99,-6.9,173.9
201403260428_93,2014-03-26 04:28:00,93,-11.029169559601767,-13.584800710392376,-17.129479776612712,174.0833442305671,170.7343260479055,161.86103617583436,366.18181492321884,15,8,6,17.336647139296275,284,-6.8,160.6
201403260428_97,2014-03-26 04:28:00,97,11.656540929138869,10.24232734273144,9.012261798126216,146.85683709859126,143.1415255519074,137.90799759432682,199.3269354004916,11,4,3,3.5832602236346798,194,-6.8,160.6
201403260428_89,2014-03-26 04:28:00,89,-11.962124837457626,-14.107168540491328,-16.892870395964312,207.85772533741832,201.7992597253774,198.64547193824157,191.0377577175523,13,7,7,3.421597715536647,201,-6.8,160.6
201403260428_98,2014-03-26 04:28:00,98,4.223295406661613,3.416408547686232,2.6229776013908217,141.54388952876474,139.45326205838603,137.34137631577653,40.68879499939014,4,4,4,-9.782069984562934,95,-6.8,160.6
201403270414_100,2014-03-27 04:14:00,100,-22.127420476172347,-22.80597257813152,-23.60403624821259,164.48878521584325,163.69462389511943,162.50011192793724,11.254338250744471,2,2,2,-30.925514167355622,46,-6.8,147.6
